State,District,Block/Tehsil,Village,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Other
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Thummalakuntla Palle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Veeraobanapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Venkatapuram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Anumpalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Appajipeta,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Devarapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Eddulapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Edurur,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Gajarampalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Gulimikondla @ G.Kotta,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Kandlapalle,2.02,0.81,0.81,1.21,0
ANDHRA PRADESH,Anantapur,Pamidi,Katrimala,18.2,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Khadarpeta,3.63,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Nemallapalle,2.23,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Palyam,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Pamidi,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Ramagiri,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Sorakayalapeta,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Vankarajukalva,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Peddapappur,Chinnayakkaluru,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Peddapappur,Devanuppalapadu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Peddapappur,Jodidharmapuram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Peddapappur,Narasapuram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Peddapappur,Peddayakkaluru,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Peddavadugur,Miduthuru,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Amagondapalem,14.63,13.05,10.88,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Beedupalle,14.49,12.96,7.32,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Brahmanapalle,12.32,12.32,10.7,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Jagarajupalle,4.16,3.44,2.61,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Kappala Banda,62.75,62.55,51.7,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Kotlapalle,40.45,37.19,28.37,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Nidimamidi,61.32,61.31,54.36,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Pedapalle,43.7,43.7,37.57,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Puttaparthi,3.24,3.24,2.64,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Satarlapalle,2.83,2.83,2.83,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Vengalammacheruvu,49.37,49.17,41.9,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Yenumalapalle(CT),1.1,1.1,1.1,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Ganthimarri,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Kondapuram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Kuntimaddi,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Makkinavaripalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Motarchintalapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Nasanakota,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Perur,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Polepalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Ramagiri,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Seshadribhatra Halli,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Bandameedapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Bommaparthy,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Gandlaparthi,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Gangulakunta,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Gondireddipalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Hampapuram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Maroor,1.21,0.81,0.4,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Palacherla,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Raptadu (Part),0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Akuledu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Anandaraopeta,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Buddepalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Chakrayapeta,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Cheelapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Chennavaram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Joolakalva,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Kallumadi,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Karnatakampalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Korivipalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Lolur,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Matlagondi,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Nidhanawada,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Peddajalalpuram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Peravali,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Rachepalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Salakamcheruvu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Singanamala,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Sodanapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Tarimela,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Ullikallu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadimarri,Dadithota,0.81,0.81,0,0,0
ANDHRA PRADESH,Anantapur,Tadimarri,Kondamanayanipalem,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadimarri,Maravapalle Agraharam,5.25,2.42,3.23,2.02,0
ANDHRA PRADESH,Anantapur,Tadimarri,Peddakotla,1.62,0,0,1.62,0
ANDHRA PRADESH,Anantapur,Tadimarri,Pinnadari,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadimarri,Tadimarri,35.17,19.2,18.4,14.56,0
ANDHRA PRADESH,Anantapur,Tadpatri,Alur,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Bhogasamudram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Bodaipalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Bondaladinne,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Brahmanapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Chinnapolamada,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Chukkalur,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Diguvapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Gangadevipalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Igudur,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Kaverisamudram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Komali,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Nandalapadu (R),0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Peddapolamada,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Puliproddatur,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Sajjaladinne,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Tadpatri (R),0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Talaricheruvu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Veerapuram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Velamakur,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Venkatampalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Talupula,Bandlapalle,12.78,12.78,0,0,0
ANDHRA PRADESH,Anantapur,Talupula,Kurli,2.73,2.39,0.77,0,0
ANDHRA PRADESH,Anantapur,Talupula,Peddannavaripalle,46.04,46.04,2.43,0,0
ANDHRA PRADESH,Anantapur,Talupula,Puligundlapalle,0.24,0.16,0.16,0.08,0
ANDHRA PRADESH,Anantapur,Talupula,Talupula,71.46,70.65,28.76,0,0.81
ANDHRA PRADESH,Anantapur,Talupula,Udumulakurthy,0.81,0.4,0.4,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Agraharampalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Balasamudram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Bonthalapalle,4.86,2.43,3.63,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Cheekatimanipalle,89.78,63.95,61.35,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Chinnaramannagaripalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Danduvaripalle,18.2,8.49,14.13,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Diguvamandalapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Ethodu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Gurrambailu,53,27.88,34.36,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Kokkanti,72.79,50.98,43.99,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Korthikota,16.17,9.31,11.71,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Kotapalle,43.28,26.29,28.7,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Maddinayanipalem,2.02,0.81,2.02,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Malreddipalle,109.25,60.28,69.16,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Mundlavaripalle,21.46,10.93,16.55,0,0
ANDHRA PRADESH,Anantapur,Tanakal,T.Sadum,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Tanakal,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Tavalam,14.56,8.91,10.1,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Ulavalavandlapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Venkatrayanipalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Amidala,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Chinna Musturu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Indravathi,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Kondapuram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Lathavaram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Mopidi,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Mylarampalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Pedda Musturu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Peddakowkuntla,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Racharla,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Raketla,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Rayampalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Shaiksanipalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Uravakonda(CT),0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Vyasapuram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Y.Rampuram,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vajrakarur,Ganjikunta,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vajrakarur,Gulapalem,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vajrakarur,Kamalapadu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vajrakarur,Konakondla,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vajrakarur,Thatrakal,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vajrakarur,Vajrakarur,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vajrakarur,Venkatampalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vidapanakal,Cheekalaguriki,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vidapanakal,Hanchanahal,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vidapanakal,Havaligi,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vidapanakal,Karakamukkala,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vidapanakal,Palthur,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vidapanakal,Undabanda,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Vidapanakal,Vidapanakal,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Yadiki,Gudipadu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Yadiki,Konuppalapadu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Aravedu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Boppepalle,133.53,100.73,49.68,16.6,0
ANDHRA PRADESH,Anantapur,Yellanur,Bukkapuram,31.79,28.15,8.5,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Chilamakuru,56.65,51.4,8.1,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Goddumarri,235.5,201.53,48.18,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Kacharlakunta,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Kalluru,407.68,338.23,81.36,5.47,0
ANDHRA PRADESH,Anantapur,Yellanur,Kodumurthy,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Mallagundla,97.98,76.92,23.89,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Medukurthy,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Nitturu,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Pathapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Peddamallepalle,224.64,172.83,53.82,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Singavaram,514.32,198.33,41.71,286.88,1.62
ANDHRA PRADESH,Anantapur,Yellanur,Thirumalapuram,345.64,269.58,76.52,28.32,0
ANDHRA PRADESH,Anantapur,Yellanur,Vemulapalle,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Yellanur,Vennapurapalle,315.1,269.38,67.22,4.05,0
ANDHRA PRADESH,Anantapur,Yellanur,Y.Chintakayamanda,260.66,199.53,128.18,31.98,0
ANDHRA PRADESH,Anantapur,Yellanur,Yellanur,284.49,128.67,22.67,139.22,0
ANDHRA PRADESH,Chittoor,B.Kothakota,B.Kothakota,1.5,1.5,1.21,0,0
ANDHRA PRADESH,Chittoor,B.Kothakota,Badikayalapalle,9.29,9.29,4.82,0,0
ANDHRA PRADESH,Chittoor,B.Kothakota,Beerangi,25.27,25.27,14.54,0,0
ANDHRA PRADESH,Chittoor,B.Kothakota,Gollapalle,13.1,13.1,10.42,0,0
ANDHRA PRADESH,Chittoor,B.Kothakota,Gummasamudram,14.88,14.88,8.9,0,0
ANDHRA PRADESH,Chittoor,B.Kothakota,Kotavooru,16.67,16.67,10.91,0,0
ANDHRA PRADESH,Chittoor,B.Kothakota,Thummanamgutta,10.93,10.93,6.46,0,0
ANDHRA PRADESH,Chittoor,Baireddipalle,Alapalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Baireddipalle,Chappidipalle,0.81,0,0,0,0
ANDHRA PRADESH,Chittoor,Baireddipalle,Dharmapuri,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Baireddipalle,Donthirallapalle,11.72,11.72,7.26,0,0
ANDHRA PRADESH,Chittoor,Baireddipalle,Mulathimmepalle,6.06,6.06,6.06,0,0
ANDHRA PRADESH,Chittoor,Baireddipalle,Pathurnatham,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Baireddipalle,Peddachellaragunta,17,17,6.88,0,0
ANDHRA PRADESH,Chittoor,Bangarupalem,Gollapalle,40.92,5.96,0,34.92,0
ANDHRA PRADESH,Chittoor,Bangarupalem,Jambuvaripalle,4.72,1.04,0,3.68,0
ANDHRA PRADESH,Chittoor,Bangarupalem,Nalagampalle,0.47,0.4,0,0,0
ANDHRA PRADESH,Chittoor,Bangarupalem,Ragimanipenta,2.49,0.66,0.4,1.63,0
ANDHRA PRADESH,Chittoor,Bangarupalem,Tekumanda,1.01,0.61,0.4,0,0
ANDHRA PRADESH,Chittoor,Buchinaidu Kandriga,Thimmabhupalapuram,1.21,1.21,1.21,0,0
ANDHRA PRADESH,Chittoor,Chandragiri,Agarala,56.02,55.8,55.8,0.16,0
ANDHRA PRADESH,Chittoor,Chandragiri,Arepalle,13.21,13.21,13.21,0,0
ANDHRA PRADESH,Chittoor,Chandragiri,Bheemavaram,5.89,0.23,0.23,5.66,0
ANDHRA PRADESH,Chittoor,Chandragiri,Chinna Rama Puram,13.04,13.04,13.04,0,0
ANDHRA PRADESH,Chittoor,Chandragiri,Chintagunta,0.8,0.8,0.8,0,0
ANDHRA PRADESH,Chittoor,Chandragiri,Ithepalle,53.89,36.37,36.45,9.75,0.2
ANDHRA PRADESH,Chittoor,Chandragiri,Kalroadpalle,2.7,2,1.8,0,0
ANDHRA PRADESH,Chittoor,Chandragiri,Kotala,1.01,1.01,1.01,0,0
ANDHRA PRADESH,Chittoor,Chandragiri,Mamandur,17.32,11.66,10.28,4.41,0
ANDHRA PRADESH,Chittoor,Chandragiri,Mittapalem,7.39,7.39,7.39,0,0
ANDHRA PRADESH,Chittoor,Chandragiri,Panapakam,55.82,28.81,26.3,1.45,0
ANDHRA PRADESH,Chittoor,Chandragiri,Pullaiahgari Palle,2.87,2.87,2.87,0,0
ANDHRA PRADESH,Chittoor,Chandragiri,Ramireddi Palle,1.78,1.78,1.78,0,0
ANDHRA PRADESH,Chittoor,Chandragiri,Sanambatla,42.13,16.91,16.51,20.62,0
ANDHRA PRADESH,Chittoor,Chandragiri,Sesha Puram,57.9,57.9,57.9,0,0
ANDHRA PRADESH,Chittoor,Chandragiri,Thondawada,12.08,12.08,12.08,0,0
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Bhakarapet,9.75,5.86,5.51,0,0
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Chattevaripalem,26.81,6.04,25.43,0,0
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Chinnagotti Gallu,158.66,124.06,68.51,9.71,0
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Chittecherla,47.47,2.65,45.62,0,0
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Devarakonda,8.43,1.83,6.6,0,0
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Diguvuru,12.25,4.89,11.2,0,0
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Kotabylu,1.47,0.79,0.74,0,0
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Rangannagari Gadda,18.19,8.9,11.39,0,0
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Thippireddigaripalle,5.96,3.76,5.39,0,0
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Yeguvuru,10.37,6.5,6.69,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Anagallu,7.49,7.08,7.49,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Ananthapuram,4.05,4.05,4.05,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Anupalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Bakara Narasinga Rayan,8.5,8.5,8.5,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Bandapalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Chinthalagunta,21.14,21.14,21.06,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Chittoor (M),27.65,26.46,26.46,0.4,0
ANDHRA PRADESH,Chittoor,Chittoor,Diguvamasapalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Gollapalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Guvvakallu,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Kurchivedu,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Lakshmambapuram,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Mangasamudram (CT),0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Mapakshi,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Murakambattu(CT),0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Narigapalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Paluru,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Peddisettipalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Perumalla Khandriga,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,S.Venkatapuram,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Settiappam Thangal,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Siddampalle,12.1,11.89,11.89,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Thalambedu,13.96,13.75,13.55,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Thenebanda (Part),0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Thumminda,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Varadarajulapalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chittoor,Venkatapuram,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Chowdepalle,29 -A. Chinta -Makulap,14.93,10.17,6.81,0.4,0
ANDHRA PRADESH,Chittoor,Chowdepalle,A.Kothakota,30.25,19.84,10.41,0,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Charala,33.97,16.99,12.89,7.24,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Chowdepalle,29.18,14.46,12.41,8,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Diguvapalle,19.43,10.1,8.88,1.61,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Durgasamudram,30.66,19.84,10.46,0.41,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Gaddamvaripalle,40.04,19.07,17.43,13.62,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Katiperi,23.04,12.07,9.61,4.82,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Kogathi,15.78,7.66,6.85,2.42,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Kondamarri,29.04,18.62,10.42,0,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Laddigam,32.67,20.64,12.13,0,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Pandillapalle,21.19,13.32,10.04,2.4,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Peddayallakuntla,21.83,10.91,9.67,1.21,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Pudipatla,60.5,38.86,22.05,0,0
ANDHRA PRADESH,Chittoor,Chowdepalle,Settipeta,26.07,16.18,9.62,6.03,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Agaramangalam,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Ambodharapalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Atmakur,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,B.C.Khandriga,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Bojjinayanipalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Chinnavepanjeri,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Ellapalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Errabodireddipalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Gangadharanellore,2.02,2.02,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Garigalapalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Gollapalle,1.21,0,1.21,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Kadapagunta,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Kalijavedu,27.35,7.52,0,8.84,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Kondepalle,0.8,0,0.8,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Kothavenkatapuram,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Kotrakona,12.74,0.81,0,4.58,0.26
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Mahadevamangalam,1.01,0.4,0.2,0.2,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Mukkelathuru,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Murthinayanipalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Nandanoor,10.77,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Nellipalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Pachigunta,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Pathapalem,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Pathavenkatapuram,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Peddakalva,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Tungundram,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Veerakanellore,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Velkur,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Vepanjeri,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Vezzupalle,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangavaram,Dandapalle,63.2,31.89,30.65,10.94,0
ANDHRA PRADESH,Chittoor,Gangavaram,Gandrajupalle,21.6,13.11,10.51,0.3,0
ANDHRA PRADESH,Chittoor,Gangavaram,Gangavaram (Part),10.45,7.45,7.36,0.6,0
