State,District,Block/Tehsil,Village,Non Availability of Adequate Power/Fuel - No.,Non Availability of Adequate Power/Fuel - PL,Mechanical Break Down - No.,Mechanical Break Down - PL,Less discharge of Water - No.,Less discharge of Water - PL,Non - Availability of Finance - No.,Non - Availability of Finance - PL,Lack of Maintenance- No.,Lack of Maintenance- PL,Others - No.,Others - PL
TAMIL NADU,TIRUNELVELI,KADAYAM,MADATHUR,0,0,1,22,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYAM,PAPPANKULAM,0,0,0,0,1,0,28,1.06,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYAM,THUPPAKUDI,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYAM,VENKADAMPATTI PART1,23,0,51,0,99,0.3,11,0,3,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYAM,VENKADAMPATTI PART2,0,0,0,0,17,6,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,CHOCKAMPATTI,0,0,0,0,2,1.35,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,IDAIKAL,0,0,0,0,1,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,KADAYAALLUR,2,0.35,1,0.27,4,0.85,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,KULAYANERI,0,0,0,0,0,0,1,0.7,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,NAINARAGARAM,0,0,4,1.85,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,URMELALAGIAN,0,0,0,0,9,12.22,0,0,0,0,1,0
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,VAIRAVANKULAM,0,0,0,0,0,0,0,0,1,0.1,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,CHENGALAKURICHI,0,0,1,0.82,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,ERUVADI PART I,0,0,0,0,3,1.53,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,ERUVADI PART II,0,0,0,0,1,1.66,0,0,1,0.31,1,0.31
TAMIL NADU,TIRUNELVELI,KALAKAD,KADAMBODUVALVU,0,0,2,0.2,3,0.3,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,KALAKAD PART I,0,0,1,0.33,1,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,KALLIKULAM,1,0,0,0,1,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,KEELA KARUVELANKULAM,0,0,0,0,17,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,MELA MALAIYANERI,0,0,0,0,0,0,0,0,2,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,MELKARAI,0,0,0,0,0,0,1,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,NAMBIPURAM,0,0,0,0,1,0.71,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,PATHAI PART II,0,0,0,0,1,0.7,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,PULIYOOR KURICHI,1,0,3,0.05,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,SINGIKULAM (OLD),2,0,0,0,7,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKAD,TIRUKARANGUDI PART I,0,0,0,0,0,0,0,0,0,0,1,0.3
TAMIL NADU,TIRUNELVELI,KALAKAD,VADAMALAISAMUTHIRAM,0,0,2,0.59,7,2.5,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,AVUDAYANAR,0,0,4,1.81,2,0.8,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,KALUNEERKULAM,0,0,2,0.8,3,1.3,1,0.4,0,0,2,0.8
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,PETHANADARPATTI-1,0,0,4,1.1,16,4.6,0,0,1,0.44,2,0.2
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,PETHANADARPATTI-2,0,0,0,0,1,0.1,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,POOLANKULAM,1,0.8,0,0,3,2,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,SURANNDAI PART II,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,THIPPANAMPATTI,0,0,0,0,0,0,0,0,0,0,1,0.1
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,VEERAKERAAALAMPUDUR,0,0,0,0,0,0,0,0,0,0,1,0.55
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,CHARANKONDAN,0,0,0,0,0,0,17,11.04,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,K.KARISALKULAM,1,0,17,0,10,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,KALAPPANKULAM,0,0,0,0,0,0,0,0,1,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,KULAKKATTAKURICHI,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,KURUNJAKULAM,0,0,0,0,1,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,MADURAPURI,0,0,0,0,1,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,MAHENDRAVADI,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,MALAYANKULAM,0,0,10,0,53,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,MARUTHANKINARU,0,0,1,0,2,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,NALANTHULAH,0,0,0,0,1,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,NALUVASANKOTTAI,1,0,0,0,2,0,0,0,1,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,PERUMCOTTUR,0,0,0,0,1,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,RENGASAMUDRAM,0,0,0,0,0,0,3,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,SANGUPATTI,0,0,0,0,1,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,THERKKU KURUVIKULAM,0,0,1,0.3,1,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,THIRUVENGADAM,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,MANUR,KURICHIKULAM,0,0,0,0,2,157,0,0,0,0,1,0.87
TAMIL NADU,TIRUNELVELI,MANUR,PALAVOOR,0,0,0,0,0,0,0,0,1,2.4,0,0
TAMIL NADU,TIRUNELVELI,MANUR,PALLIKOTTAI,0,0,0,0,1,0.5,3,0.42,0,0,0,0
TAMIL NADU,TIRUNELVELI,MANUR,PIRANCHERI,0,0,0,0,1,915,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,MANUR,PUDUR,0,0,0,0,1,0.1,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,MOOVIRUNTHALI,3,0.26,1,0.02,24,26.64,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,NADUVAKURICHI,0,0,0,0,3,0.25,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,NARIKUDI,0,0,0,0,1,0.03,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,PATTADAIKATTI,0,0,0,0,4,0.8,0,0,0,0,1,0
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,SUNDANAKURICHI,0,0,0,0,1,1.88,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,VANNICONENDAL,8,147.26,2,1.03,33,34.83,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,VELLALANKULAM,0,0,0,0,2,1.98,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,ARIYAKULAM,0,0,0,0,42,39.63,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,DALPATISAMDRAM  II,0,0,1,0,60,24.24,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,DEIVANAYAGAPERI,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,ILLANKULAM,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,KARANTHANERI,0,0,1,0.2,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,KOONITHAKULAM,4,1.66,5,2.2,43,13.48,1,0.1,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,MOOLAIKARAIPATTI 1,0,0,0,0,52,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,MOOLAIKARAIPATTI 2,4,0,3,0,113,0,0,0,4,0,2,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,NANGUNERI,0,0,0,0,113,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,RAMAKRISHNAPURAM,0,0,0,0,2,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,SADAYANERI,0,0,0,0,1,0,0,0,0,0,1,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,SHENBAGARAMANALLUR,0,0,0,0,4,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,VIJAYANARAYANAM 1,0,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,AVINAPAERI,0,0,0,0,0,0,0,0,1,0.49,1,0.14
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,ITTERI,0,0,0,0,1,0.57,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,MELATHIDIYUR,0,0,0,0,1,1.51,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,MUNNEERPALLAM,0,0,0,0,1,0.26,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,PARAIKULAM,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,PONNAGUDI,0,0,0,0,1,3,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,RAJAVALLIPURAM,0,0,0,0,0,0,0,0,0,0,3,0.85
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,SIVANTHIPATTI,0,0,0,0,3,121,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,VAGAIKULAM,0,0,0,0,0,0,0,0,0,0,1,1.7
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,ELUPPAIKURICHI,0,0,1,0.4,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,KAPALIPARI,0,0,0,0,0,0,0,0,0,0,2,1.13
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,KASITHARMAM,0,0,0,0,0,0,0,0,0,0,3,0
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,KUTHANPANCHAN,0,0,6,4.6,129,110.82,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,MARUTHANPUDUR I,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,MUKKUDAL,0,0,0,0,11,8.63,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,ODAIMARICHAN,1,0.29,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,PUDUPATTI I,0,0,1,0.35,0,0,1,0.1,0,0,0,0
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,THIRUPPUDAIMARDUR,0,0,6,0.7,1,0.1,0,0,0,0,5,5.76
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,UDAYAMPULI,0,0,0,0,3,2.8,0,0,1,0.8,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,APPUVILAI,0,0,0,0,15,0.3,0,0,1,0,9,0.1
TAMIL NADU,TIRUNELVELI,RADHAPURAM,KARAICHUTHU UVAEI,0,0,0,0,1,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,KARAICHUTHUPUDUR,1,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,KASTHURIRENGAPURAM 1,0,0,0,0,4,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,KASTHURIRENGAPURAM 2,20,0,0,0,30,0,0,0,1,0,1,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,KOODANKULAM,9,0,3,0,3,0,0,0,0,0,1,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,KOTTAIKARUNGULAM 1,0,0,0,0,26,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,KOTTAIKARUNGULAM 2,0,0,0,0,4,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,KUMBIKULAM,0,0,0,0,10,0,0,0,1,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,MTHUMOTHANMOZHI,0,0,0,0,16,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,PARAMESWARAPURAM,0,0,0,0,1,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,RADHAPURAM,0,0,0,0,1,0.2,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,SAMUGARENGAPURAM,2,0,0,0,4,0,1,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,THIRUVAMBALAPURAM,0,0,0,0,14,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,RADHAPURAM,THISAYANVILAI,0,0,1,0,19,0,0,0,0,0,1,0
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,KALAPPANKULAM,0,0,0,0,2,0.5,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,KARIVALAMVANDANALLUR,0,0,1,0.01,24,0.16,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,MADATHUPATTI,0,0,0,0,1,0.01,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,PARUVAKUDI,0,0,0,0,1,1,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,PERUMALPATHUR,0,0,3,1.1,24,4.9,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,PERUMALPATTI,0,0,0,0,0,0,0,0,0,0,8,0.08
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,VADAKKUPUDUR,0,0,1,131,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,KARKUDY,4,1.99,0,0,0,0,1,0.32,0,0,0,0
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,KILANKADU,0,0,0,0,0,0,0,0,0,0,1,1
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,PULIYARAI,0,0,0,0,0,0,1,2.63,0,0,5,4.77
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,SAMBAVAR VADAKARAI,0,0,0,0,13,8.35,3,2.5,1,0,0,0
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,SENCOTTAI MELUR,0,0,0,0,0,0,0,0,0,0,1,1
TAMIL NADU,TIRUNELVELI,TENKASI,AYIRAPERI,0,0,0,0,0,0,0,0,0,0,1,0.63
TAMIL NADU,TIRUNELVELI,TENKASI,KUTHUKKALVALASAI,0,0,3,1.59,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,TENKASI,MINNADISERI,0,0,0,0,1,0.4,0,0,0,0,5,4.57
TAMIL NADU,TIRUNELVELI,TENKASI,PULIOOR,0,0,0,0,0,0,0,0,1,0.72,0,0
TAMIL NADU,TIRUNELVELI,TENKASI,THENPOTHAI,2,0.75,0,0,0,0,0,0,1,0.58,0,0
TAMIL NADU,TIRUNELVELI,VALLIOOR,ALAGANERI,0,0,0,0,3,0.95,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,VALLIOOR,ALANKUNARUTIRMALAPUM,1,0.84,3,0.2,20,4.21,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,VALLIOOR,CHETTIKULAM,0,0,0,0,3,2.12,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,VALLIOOR,IRKKANTHURAI PART I,0,0,0,0,3,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,VALLIOOR,KOVANKULAM,0,0,0,0,1,0.8,0,0,1,0.1,0,0
TAMIL NADU,TIRUNELVELI,VALLIOOR,PALAVOOR PART II,0,0,1,0.82,15,7.47,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,VALLIOOR,PARIVIRISOORIYAN,0,0,1,0,79,5.09,0,0,0,0,4,0
TAMIL NADU,TIRUNELVELI,VALLIOOR,PERUNGUDY PART I,0,0,0,0,3,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,VALLIOOR,PERUNGUDY PART II,0,0,9,0,56,0.4,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,VALLIOOR,THANAKKARKULAM,1,0,3,0,4,0.12,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,VALLIOOR,VADAKKU VALLIOOR I,0,0,2,2.18,4,1.49,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,VALLIOOR,VEPPILANKULAM,0,0,3,3.05,68,50.39,0,0,0,0,1,0.75
TAMIL NADU,TIRUNELVELI,VASUDEVANALLUR,RAMASAMIAPURAM,0,0,0,0,0,0,0,0,0,0,1,0.9
TAMIL NADU,TIRUNELVELI,VASUDEVANALLUR,SUBRAMANIYAPURAM,0,0,0,0,3,2.78,0,0,2,3.07,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,ALATHUR,1,0.7,1,0.09,15,4,0,0,0,0,1,1.4
TAMIL NADU,TIRUPPUR,AVINASHI,AVINASHI,7,4.56,6,1.56,19,9.17,0,0,0,0,4,2.6
TAMIL NADU,TIRUPPUR,AVINASHI,AYYAMPALAYAM,3,0.12,4,0.6,43,4.49,6,0.63,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,CHINNARIPALAYAM,5,0.34,3,0.6,26,2.99,0,0,0,0,2,1
TAMIL NADU,TIRUPPUR,AVINASHI,KANNIAMPONDY,0,0,2,0.74,11,10.3,3,0.14,1,0.05,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,KANUR,2,0.55,23,6.16,101,17.83,74,22.41,19,2.71,1,0.08
TAMIL NADU,TIRUPPUR,AVINASHI,KARUMAPALAYAM,2,1.62,1,0.78,26,12.49,1,0.06,1,0.06,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,KARUVALUR,21,15.85,3,0.12,22,6.97,4,0.12,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,KUPPANDAPALAYAM,0,0,1,0,6,3.6,0,0,0,0,4,7.8
TAMIL NADU,TIRUPPUR,AVINASHI,KUTTAKAM,3,1.8,0,0,12,4.24,0,0,0,0,3,0.18
TAMIL NADU,TIRUPPUR,AVINASHI,MAN-VALAYAPALAYAM,7,2.72,3,3.7,80,89.04,1,0.03,0,0,2,1.53
TAMIL NADU,TIRUPPUR,AVINASHI,MURIYANDAPALAYAM,0,0,3,0.18,3,0.18,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,NADUVACHERI,6,0.36,1,0.06,24,1.44,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,NAMBIYAM PALAYAM,1,1.5,1,1.2,13,9.91,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,PALANGKARAI,1,0.06,0,0,0,0,0,0,0,0,7,2.3
TAMIL NADU,TIRUPPUR,AVINASHI,PAPPANKULAM,2,0,1,0,24,0,0,0,0,0,2,0.02
TAMIL NADU,TIRUPPUR,AVINASHI,PONGALUR,6,0.85,0,0,24,2.86,1,0.14,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,POTHAMPALAYAM,2,0.09,1,0.03,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,PULIPAR,0,0,9,0.54,24,1.44,0,0,1,0.06,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,PUNJAITAMARAIKULAM,0,0,0,0,3,1.54,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,PUTHUPALAYAM-NORTH,1,0.2,1,0.3,84,24.97,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,PUTHUPALAYAM (SOUTH),0,0,0,0,6,1.41,0,0,0,0,1,0
TAMIL NADU,TIRUPPUR,AVINASHI,RAKKIYAPALAYAM,1,1.2,1,1.8,81,90.83,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,RAMANATHAPURAM,0,0,0,0,0,0,0,0,0,0,1,0.6
TAMIL NADU,TIRUPPUR,AVINASHI,SEMBIANALLUR,25,2.69,1,0.17,4,0.32,0,0,0,0,13,0.98
TAMIL NADU,TIRUPPUR,AVINASHI,SEVUR,4,2.39,1,0.18,6,3,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,THANDUKARAMPALAYAM,3,3.25,2,1.4,52,50.12,0,0,0,0,1,1.1
TAMIL NADU,TIRUPPUR,AVINASHI,THATHANUR,1,0.07,33,2.02,134,11.68,3,0.21,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,THULUKAMUTHUR,2,1.2,12,3,210,79.68,0,0,0,0,1,0
TAMIL NADU,TIRUPPUR,AVINASHI,VADUGAPALAYAM,0,0,0,0,7,0.04,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,AVINASHI,VEATTUVAPALAYAM,2,2.4,3,2,6,8.44,1,2,0,0,1,1.6
TAMIL NADU,TIRUPPUR,AVINASHI,VELAYUTHAMPALAYAM,0,0,0,0,0,0,0,0,0,0,1,0.06
TAMIL NADU,TIRUPPUR,DHARAPURAM,ALAMPALAYAM,0,0,0,0,0,0,0,0,0,0,1,0.7
TAMIL NADU,TIRUPPUR,DHARAPURAM,ALANGIYAM,0,0,0,0,0,0,0,0,0,0,2,0.4
TAMIL NADU,TIRUPPUR,DHARAPURAM,BOMMANALLUR,1,0,1,0,8,0,0,0,0,0,1,0.01
TAMIL NADU,TIRUPPUR,DHARAPURAM,CHINNAKKAMPALAYAM,0,0,2,1.7,3,2,4,6.73,11,21.3,10,13.75
TAMIL NADU,TIRUPPUR,DHARAPURAM,CHINNAPUTHUR,0,0,0,0,2,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,CHITRAVUTHAMPALAYAM,4,1.4,1,0,18,3.89,0,0,1,0,4,1.25
TAMIL NADU,TIRUPPUR,DHARAPURAM,DHARAPURAM NORTH,2,1.1,0,0,3,2.8,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,DHARAPURAM SOUTH,4,1.91,0,0,1,1,0,0,0,0,7,6.72
TAMIL NADU,TIRUPPUR,DHARAPURAM,KANGAYAMPALAYAM,0,0,2,0.4,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,KOLATHUPALAYAM,1,0.17,0,0,2,0.27,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,KOLINJIVADI,1,0.45,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,MADATHUPALAYAM,0,0,3,1.1,14,5.1,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,MAMBADI,3,0.96,0,0,32,9.72,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,MUNDUVELAMPATTY,0,0,0,0,1,0.3,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,NARANAPURAM,0,0,1,0,0,0,0,0,0,0,8,0.5
TAMIL NADU,TIRUPPUR,DHARAPURAM,NATHAMPALAYAM,8,0.19,1,0,24,0.91,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,PONNAPURAM,2,0,0,0,8,1.14,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,SELAMPALAYAM,3,1.72,4,6.24,3,1.4,2,7,4,6.21,7,12.89
TAMIL NADU,TIRUPPUR,DHARAPURAM,THALAVAIPATTANAM,1,0,0,0,2,0.15,10,12.83,26,35.67,1,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,THOPPAMPATTI,0,0,2,0.6,69,6.03,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,UTHUPALAYAM,1,70,7,298,7,31.8,1,105,2,272.4,0,0
TAMIL NADU,TIRUPPUR,DHARAPURAM,VEERAJIMANGALAM,2,0,1,0,0,0,1,0,0,0,0,0
TAMIL NADU,TIRUPPUR,GUDIMANGALAM,ILUPPA NAGARAM,0,0,0,0,0,0,0,0,0,0,1,0.93
TAMIL NADU,TIRUPPUR,GUDIMANGALAM,KONGAL NAGARAM,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,GUDIMANGALAM,SOMAVARAPATTI,0,0,0,0,0,0,1,0.9,0,0,0,0
TAMIL NADU,TIRUPPUR,GUDIMANGALAM,VEEDHAMPATTI,0,0,0,0,0,0,0,0,1,0,0,0
TAMIL NADU,TIRUPPUR,KANGEYAM,ALAMBADI,1,0.37,5,6.89,153,109.68,1,1.54,1,3.05,12,19.21
TAMIL NADU,TIRUPPUR,KANGEYAM,GANAPATHIPALAYAM,1,4,0,0,0,0,0,0,0,0,22,55.12
TAMIL NADU,TIRUPPUR,KANGEYAM,KADAIYUR,0,0,0,0,2,11.98,3,5.9,3,9.91,2,3.97
TAMIL NADU,TIRUPPUR,KANGEYAM,KANGAYAM,3,0.22,1,0.07,25,25.96,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,KANGEYAM,KEERANUR,2,0,0,0,1,0,0,0,0,0,2,0
TAMIL NADU,TIRUPPUR,KANGEYAM,MARAVAPALAYAM,0,0,0,0,6,0,0,0,2,0,3,0
TAMIL NADU,TIRUPPUR,KANGEYAM,MULLIPURAM,3,0,10,0,2,0,1,0,0,0,6,0
TAMIL NADU,TIRUPPUR,KANGEYAM,NALROAD,1,0,4,0,18,0,0,0,6,0,2,0
TAMIL NADU,TIRUPPUR,KANGEYAM,NATHAKADAIYUR,3,0,7,0,2,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,KANGEYAM,PADIYUR,1,0.27,1,2.97,56,29.85,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,KANGEYAM,PALAYAKOTTAI,2,0,2,0,7,0,0,0,0,0,0,0
TAMIL NADU,TIRUPPUR,KANGEYAM,PAPPINI,3,0,1,0,5,0,0,0,0,0,2,0
